model,GT_percent,GPT-5.1_percent,Gemini_percent,Deepseek_percent,GPT-5.1_over_GT,Gemini_over_GT,Deepseek_over_GT
oneforall,0.011960292,0,0,0,0,0,0
onefitsall,0.011960292,0,0,0,0,0,0
oneclasssvm,0.011960292,0,0,0.039541321,0,0,3.306049822
omnizip,0.011960292,0,0,0,0,0,0
omnivore,0.011960292,0,0,0,0,0,0
omnisql7b,0.011960292,0,0,0,0,0,0
omnisql,0.011960292,0,0,0,0,0,0
omnipt,0.011960292,0,0,0,0,0,0
omnipart,0.011960292,0,0,0,0,0,0
omnih2o,0.011960292,0,0,0,0,0,0
omnigen2,0.011960292,0,0,0,0,0,0
sprec,0.011960292,0,0,0,0,0,0
spreadingmodel,0.011960292,0,0,0,0,0,0
sppo,0.011960292,0,0,0,0,0,0
spmm,0.011960292,0,0,0,0,0,0
splidditalgorithm,0.011960292,0,0,0,0,0,0
spl2kql,0.011960292,0,0,0,0,0,0
spinquant,0.011960292,0,0,0,0,0,0
spice,0.011960292,0,0,0,0,0,0
spell,0.011960292,0,0,0,0,0,0
speechgpt7b,0.011960292,0,0,0,0,0,0
spectron1b,0.011960292,0,0,0,0,0,0
spectral,0.011960292,0,0,0,0,0,0
specter,0.011960292,0,0,0,0,0,0
openaiada002,0.011960292,0,0.059719319,0,0,4.993132278,0
onlineppo,0.011960292,0,0,0,0,0,0
onlinedpo,0.011960292,0,0,0,0,0,0
onerec,0.011960292,0,0,0,0,0,0
biomedgpt,0.011960292,0,0,0,0,0,0
biomedclip,0.011960292,0,0.02985966,0.079082641,0,2.496566139,6.612099644
biogptlarge,0.011960292,0,0,0,0,0,0
bioen,0.011960292,0,0,0,0,0,0
bioclinicalbert,0.011960292,0.121765601,0,0,10.18082192,0,0
biobart,0.011960292,0,0,0,0,0,0
bingcopilot,0.011960292,0,0,0,0,0,0
bing,0.011960292,0,0,0,0,0,0
binaryintegerprogramming,0.011960292,0,0,0,0,0,0
opendrivevla,0.011960292,0,0,0,0,0,0
opencodeinterpreter,0.011960292,0,0,0,0,0,0
openclip,0.011960292,0,0,0,0,0,0
openchat35,0.011960292,0,0,0,0,0,0
openbiollm8b,0.011960292,0,0.02985966,0,0,2.496566139,0
openaimoderation,0.011960292,0,0,0,0,0,0
openaimodel,0.011960292,0,0,0,0,0,0
openaillm,0.011960292,0,0,0,0,0,0
openaigpt4o,0.011960292,0,0,0,0,0,0
openaigpt,0.011960292,0,0,0,0,0,0
openaies,0.011960292,0,0,0,0,0,0
openpangu7b,0.011960292,0,0,0,0,0,0
openomni7b,0.011960292,0,0,0,0,0,0
openmax,0.011960292,0,0,0,0,0,0
openmath28b,0.011960292,0,0,0,0,0,0
openmask3df,0.011960292,0,0,0,0,0,0
openmask3d,0.011960292,0,0,0,0,0,0
openjourney,0.011960292,0,0,0,0,0,0
openins3d,0.011960292,0,0,0,0,0,0
openhermes25mistral7b,0.011960292,0,0,0,0,0,0
openevolve,0.011960292,0,0,0,0,0,0
openevidence,0.011960292,0,0,0,0,0,0
openemma,0.011960292,0,0,0,0,0,0
spatialrgpt,0.011960292,0,0,0,0,0,0
spatialgeo,0.011960292,0,0,0,0,0,0
sparsellama27b,0.011960292,0,0,0,0,0,0
sparseautoencoder,0.011960292,0,0,0,0,0,0
sparkx1,0.011960292,0,0,0,0,0,0
sparktts,0.011960292,0,0,0,0,0,0
spacyner,0.011960292,0,0,0,0,0,0
soup,0.011960292,0,0,0,0,0,0
sort,0.011960292,0,0,0,0,0,0
sonnet4,0.011960292,0,0,0,0,0,0
biancangqwen257b,0.011960292,0,0,0,0,0,0
bhdraggpt4turbo,0.011960292,0,0,0,0,0,0
bhdraggpt4o,0.011960292,0,0,0,0,0,0
bgpshield,0.011960292,0,0,0,0,0,0
bgesmallen,0.011960292,0,0,0,0,0,0
bgemultilingualgemma2,0.011960292,0,0,0,0,0,0
openreasoningnemotron,0.011960292,0,0,0,0,0,0
openread,0.011960292,0,0,0,0,0,0
openr1qwen7b,0.011960292,0,0,0,0,0,0
openr17b,0.011960292,0,0,0,0,0,0
openpanguultramoe718b,0.011960292,0,0,0,0,0,0
orca27b,0.011960292,0,0,0,0,0,0
oralgptomni,0.011960292,0,0,0,0,0,0
oracle,0.011960292,0,0,0,0,0,0
opusmtfren,0.011960292,0,0,0,0,0,0
opusmtenfr,0.011960292,0,0,0,0,0,0
optuna,0.011960292,0,0,0,0,0,0
optimuscc,0.011960292,0,0,0,0,0,0
optimlmax,0.011960292,0,0,0,0,0,0
opt67bft,0.011960292,0,0,0,0,0,0
opt350mft,0.011960292,0,0,0,0,0,0
opt175b,0.011960292,0,0.209017617,0,0,17.47596297,0
opro,0.011960292,0,0,0,0,0,0
oppu,0.011960292,0,0,0,0,0,0
opera,0.011960292,0,0,0,0,0,0
ourswortime,0.011960292,0,0,0,0,0,0
ourswolgraph,0.011960292,0,0,0,0,0,0
oursrlvr7breinforce,0.011960292,0,0,0,0,0,0
oursrlvr7b,0.011960292,0,0,0,0,0,0
oursrlvr32b,0.011960292,0,0,0,0,0,0
otr,0.011960292,0,0,0,0,0,0
ossfuzzgen,0.011960292,0,0,0,0,0,0
oryx34b,0.011960292,0,0,0,0,0,0
ortools,0.011960292,0,0,0,0,0,0
orion,0.011960292,0,0,0,0,0,0
oril,0.011960292,0,0,0,0,0,0
originalsystem,0.011960292,0,0,0,0,0,0
origen,0.011960292,0,0,0,0,0,0
ordmoe,0.011960292,0,0,0,0,0,0
orco,0.011960292,0,0,0,0,0,0
palmyramed,0.011960292,0,0,0,0,0,0
palmyrafin,0.011960292,0,0,0,0,0,0
paddleocrvl,0.011960292,0,0,0,0,0,0
p5tid,0.011960292,0,0,0,0,0,0
p5cid,0.011960292,0,0,0,0,0,0
p2c,0.011960292,0,0,0,0,0,0
owlvit,0.011960292,0,0,0,0,0,0
owlv2,0.011960292,0,0,0,0,0,0
owlgorithm,0.011960292,0,0,0,0,0,0
ovis259b,0.011960292,0,0,0,0,0,0
ovis234b,0.011960292,0,0,0,0,0,0
ovis169b,0.011960292,0,0,0,0,0,0
sonnet35,0.011960292,0,0,0,0,0,0
solvableonly,0.011960292,0,0,0,0,0,0
solidframework,0.011960292,0,0,0,0,0,0
solar107b,0.011960292,0,0.02985966,0,0,2.496566139,0
sola,0.011960292,0,0,0,0,0,0
softthinking,0.011960292,0,0,0,0,0,0
softselfconsistency,0.011960292,0,0,0,0,0,0
socraticai,0.011960292,0,0,0,0,0,0
soce,0.011960292,0,0,0,0,0,0
sobp,0.011960292,0,0,0,0,0,0
sobolsequence,0.011960292,0,0,0,0,0,0
snowflakearctic,0.011960292,0,0,0,0,0,0
sniff,0.011960292,0,0,0,0,0,0
snapkv,0.011960292,0,0,0,0,0,0
partfield,0.011960292,0,0,0,0,0,0
partcrafter,0.011960292,0,0,0,0,0,0
parrot,0.011960292,0,0,0,0,0,0
parnet,0.011960292,0,0,0,0,0,0
paraphraseminilml6v2,0.011960292,0,0,0,0,0,0
params,0.011960292,0,0,0,0,0,0
parablock,0.011960292,0,0,0,0,0,0
pandasagent,0.011960292,0,0,0,0,0,0
pandagpt7b,0.011960292,0,0,0,0,0,0
pandagpt13b,0.011960292,0,0,0,0,0,0
pckmeans,0.011960292,0,0,0,0,0,0
pca,0.011960292,0,0,0,0,0,0
pc,0.011960292,0,0,0,0,0,0
pbpo,0.011960292,0,0,0,0,0,0
pbllm,0.011960292,0,0,0,0,0,0
pbjm,0.011960292,0,0,0,0,0,0
pathor17b,0.011960292,0,0,0,0,0,0
pathor13b,0.011960292,0,0,0,0,0,0
pathor1,0.011960292,0,0,0,0,0,0
pathmind,0.011960292,0,0,0,0,0,0
pathagent,0.011960292,0,0,0,0,0,0
pat,0.011960292,0,0,0,0,0,0
pas,0.011960292,0,0,0,0,0,0
partxmllm,0.011960292,0,0,0,0,0,0
partialbrainsurgeon,0.011960292,0,0,0,0,0,0
persistence,0.011960292,0,0,0,0,0,0
perplexityfilter,0.011960292,0,0,0,0,0,0
perplexitydefense,0.011960292,0,0,0,0,0,0
perplexity,0.011960292,0,0,0,0,0,0
perpcs,0.011960292,0,0,0,0,0,0
permensemble,0.011960292,0,0,0,0,0,0
perfedavg,0.011960292,0,0,0,0,0,0
pegasusparaphraser,0.011960292,0,0.02985966,0,0,2.496566139,0
pegasus,0.011960292,0,0,0,0,0,0
pebgdkt,0.011960292,0,0,0,0,0,0
pdfwukong,0.011960292,0,0,0,0,0,0
pdb,0.011960292,0,0,0,0,0,0
pcr,0.011960292,0,0,0,0,0,0
pcmci,0.011960292,0,0,0,0,0,0
bertqa,0.011960292,0,0,0,0,0,0
phenotagger,0.011960292,0,0,0,0,0,0
phenodp,0.011960292,0,0,0,0,0,0
phenobert,0.011960292,0,0,0,0,0,0
phen2disease,0.011960292,0,0,0,0,0,0
pgfdd,0.011960292,0,0,0,0,0,0
pgd,0.011960292,0,0,0,0,0,0
pfedme,0.011960292,0,0,0,0,0,0
pertaskft,0.011960292,0,0,0,0,0,0
personalizedrouter,0.011960292,0,0,0,0,0,0
personal,0.011960292,0,0,0,0,0,0
personaagentgraphrag,0.011960292,0,0,0,0,0,0
personaagent,0.011960292,0,0,0,0,0,0
smoter,0.011960292,0,0,0,0,0,0
smoothquant,0.011960292,0,0,0,0,0,0
smoothie,0.011960292,0,0,0,0,0,0
alpha158,0.011960292,0,0,0,0,0,0
almar,0.011960292,0,0,0,0,0,0
allmpnet,0.011960292,0,0,0,0,0,0
allminilml6,0.011960292,0,0,0,0,0,0
allminilm,0.011960292,0.0304414,0,0,2.545205479,0,0
alldistilrobertav1,0.011960292,0,0,0,0,0,0
allam7binstructpreview,0.011960292,0,0,0,0,0,0
aligntreelinear,0.011960292,0,0,0,0,0,0
aligntree,0.011960292,0,0,0,0,0,0
phi35vision,0.011960292,0,0,0,0,0,0
phi35mini35b,0.011960292,0,0,0,0,0,0
phi313b,0.011960292,0,0,0,0,0,0
phi2,0.011960292,0.0304414,0.059719319,0.158165283,2.545205479,4.993132278,13.22419929
bgeicl,0.011960292,0,0,0,0,0,0
bgeencoder,0.011960292,0,0,0,0,0,0
bgebaseenv15,0.011960292,0,0,0,0,0,0
bge,0.011960292,0,0,0,0,0,0
bft,0.011960292,0,0,0,0,0,0
bfs,0.011960292,0,0,0,0,0,0
bevdriver,0.011960292,0,0,0,0,0,0
betterv,0.011960292,0,0,0,0,0,0
bestselserver,0.011960292,0,0,0,0,0,0
bestofndistill,0.011960292,0,0,0,0,0,0
phrank,0.011960292,0,0,0,0,0,0
phishpedia,0.011960292,0,0,0,0,0,0
phishintention,0.011960292,0,0,0,0,0,0
phi4vision,0.011960292,0,0,0,0,0,0
phi4reasoningplus,0.011960292,0,0,0,0,0,0
phi4reasoning,0.011960292,0,0,0,0,0,0
phi4multimodalinstruct,0.011960292,0,0,0,0,0,0
phi46b,0.011960292,0,0,0,0,0,0
phi3mini4b,0.011960292,0,0,0,0,0,0
phi3mini128kinstruct,0.011960292,0,0,0,0,0,0
phi3mini128k,0.011960292,0,0,0,0,0,0
phi3medium,0.011960292,0.0304414,0,0,2.545205479,0,0
phi37b,0.011960292,0,0,0,0,0,0
pipertts,0.011960292,0,0,0,0,0,0
pipelinellama,0.011960292,0,0,0,0,0,0
pipeline,0.011960292,0,0,0,0,0,0
pina,0.011960292,0,0,0,0,0,0
pilotzz,0.011960292,0,0,0,0,0,0
pilotsf,0.011960292,0,0,0,0,0,0
pilotgpt,0.011960292,0,0,0,0,0,0
pilotcf,0.011960292,0,0,0,0,0,0
pilot,0.011960292,0,0,0,0,0,0
pikeo,0.011960292,0,0,0,0,0,0
pikeb,0.011960292,0,0,0,0,0,0
pica,0.011960292,0,0,0,0,0,0
physionet,0.011960292,0,0,0,0,0,0
pog,0.011960292,0,0,0,0,0,0
pod,0.011960292,0,0,0,0,0,0
pocketllm,0.011960292,0,0,0,0,0,0
pnps,0.011960292,0,0,0,0,0,0
pmet,0.011960292,0,0,0,0,0,0
pmcclip,0.011960292,0,0,0,0,0,0
pllava34b,0.011960292,0,0,0,0,0,0
plip,0.011960292,0,0.02985966,0,0,2.496566139,0
plcd,0.011960292,0,0,0,0,0,0
plan2explore,0.011960292,0,0,0,0,0,0
pkpo,0.011960292,0,0,0,0,0,0
pixwizard,0.011960292,0,0,0,0,0,0
pixtral2409,0.011960292,0,0,0,0,0,0
pixtral12b,0.011960292,0,0,0,0,0,0
pisanitizer,0.011960292,0,0,0,0,0,0
policymodel,0.011960292,0,0,0,0,0,0
pokemqa,0.011960292,0,0,0,0,0,0
poisonedcodegen,0.011960292,0,0,0,0,0,0
pointllm7b,0.011960292,0,0,0,0,0,0
pointllm13b,0.011960292,0,0,0,0,0,0
pointflowmatch,0.011960292,0,0,0,0,0,0
pointbert,0.011960292,0,0.02985966,0.039541321,0,2.496566139,3.306049822
aligner7b,0.011960292,0,0,0,0,0,0
align3gr,0.011960292,0,0,0,0,0,0
smolvlm2500m,0.011960292,0,0.02985966,0,0,2.496566139,0
smolvlm222b,0.011960292,0,0.02985966,0,0,2.496566139,0
smollm217b,0.011960292,0,0,0,0,0,0
smollm2,0.011960292,0,0,0,0,0,0
smodice,0.011960292,0,0,0,0,0,0
sml,0.011960292,0,0,0,0,0,0
smfa,0.011960292,0,0,0,0,0,0
smartllm,0.011960292,0,0,0,0,0,0
smartembed,0.011960292,0,0,0,0,0,0
smac3,0.011960292,0,0,0,0,0,0
prenet,0.011960292,0,0,0,0,0,0
preferential,0.011960292,0,0,0,0,0,0
preferenceoptimization,0.011960292,0,0,0,0,0,0
prbcd,0.011960292,0,0,0,0,0,0
pq3d,0.011960292,0,0,0,0,0,0
pporesnet,0.011960292,0,0,0,0,0,0
ppointeractive,0.011960292,0,0,0,0,0,0
ppoentireplan,0.011960292,0,0,0,0,0,0
ppl,0.011960292,0,0,0,0,0,0
ppdpp,0.011960292,0,0,0,0,0,0
powersgd,0.011960292,0,0,0,0,0,0
pop,0.011960292,0,0,0,0,0,0
pomo,0.011960292,0,0.02985966,0,0,2.496566139,0
polynomialmodel,0.011960292,0,0,0,0,0,0
bertattack,0.011960292,0,0,0,0,0,0
progressivecubic,0.011960292,0,0,0,0,0,0
progprompt,0.011960292,0,0,0,0,0,0
prof,0.011960292,0,0,0,0,0,0
proex,0.011960292,0,0,0,0,0,0
prodyanm,0.011960292,0,0,0,0,0,0
productionranker,0.011960292,0,0,0,0,0,0
procot,0.011960292,0,0,0,0,0,0
proco,0.011960292,0,0,0,0,0,0
proceduralagent,0.011960292,0,0,0,0,0,0
proadvprompter,0.011960292,0,0,0,0,0,0
proactive,0.011960292,0,0,0,0,0,0
pro,0.011960292,0,0,0,0,0,0
prime,0.011960292,0,0,0,0,0,0
presto,0.011960292,0,0,0,0,0,0
promptarmor,0.011960292,0,0,0,0,0,0
prolog,0.011960292,0,0,0,0,0,0
progressivequintic,0.011960292,0,0,0,0,0,0
progressivelinear,0.011960292,0,0,0,0,0,0
bertq,0.011960292,0,0,0,0,0,0
bertops,0.011960292,0,0,0,0,0,0
bertner,0.011960292,0,0,0,0,0,0
bertmnli,0.011960292,0,0,0,0,0,0
bertbaseuncased,0.011960292,0,0,0,0,0,0
slsreuse,0.011960292,0,0,0,0,0,0
slowsurprise,0.011960292,0,0,0,0,0,0
slowseizbckg,0.011960292,0,0,0,0,0,0
slowreservoir,0.011960292,0,0,0,0,0,0
slowreplay,0.011960292,0,0,0,0,0,0
slowfastllava,0.011960292,0,0,0,0,0,0
slidechat,0.011960292,0,0,0,0,0,0
slicegpt,0.011960292,0,0,0,0,0,0
slga,0.011960292,0,0,0,0,0,0
sleb,0.011960292,0,0,0,0,0,0
slatemodel,0.011960292,0,0,0,0,0,0
slabc,0.011960292,0,0,0,0,0,0
skyworkrewardv2,0.011960292,0,0,0,0,0,0
protegi,0.011960292,0,0,0,0,0,0
prorac,0.011960292,0,0,0,0,0,0
propsplus,0.011960292,0,0,0,0,0,0
proposedmllm,0.011960292,0,0,0,0,0,0
proposedmethod,0.011960292,0,0,0,0,0,0
prophetfuzz,0.011960292,0,0,0,0,0,0
prophet,0.011960292,0,0,0,0,0,0
proper,0.011960292,0,0,0,0,0,0
prompttailor,0.011960292,0,0,0,0,0,0
promptlocate,0.011960292,0,0,0,0,0,0
promptguard86m,0.011960292,0,0,0,0,0,0
promptedpval,0.011960292,0,0,0,0,0,0
promptedpolicysearch,0.011960292,0,0,0,0,0,0
promptcap,0.011960292,0,0,0,0,0,0
promptbridge,0.011960292,0,0,0,0,0,0
promptbreeder,0.011960292,0,0,0,0,0,0
pyke,0.011960292,0,0,0,0,0,0
pwilstate,0.011960292,0,0,0,0,0,0
pwil,0.011960292,0,0,0,0,0,0
pval,0.011960292,0,0,0,0,0,0
pubmedclip,0.011960292,0,0,0,0,0,0
ptrue,0.011960292,0,0,0,0,0,0
psyllm,0.011960292,0,0,0,0,0,0
pssmv,0.011960292,0,0,0,0,0,0
prover9,0.011960292,0,0,0,0,0,0
protonet,0.011960292,0,0,0,0,0,0
protgpt2,0.011960292,0,0,0,0,0,0
proteinmpnn,0.011960292,0.0304414,0.02985966,0,2.545205479,2.496566139,0
qebm25,0.011960292,0,0,0,0,0,0
qalign,0.011960292,0,0,0,0,0,0
qaexpand,0.011960292,0,0,0,0,0,0
pythonconstraint,0.011960292,0,0,0,0,0,0
pythiamodels,0.011960292,0,0,0,0,0,0
pythia70m,0.011960292,0.0304414,0.02985966,0,2.545205479,2.496566139,0
pythia67b,0.011960292,0,0,0,0,0,0
pythia14m,0.011960292,0,0,0,0,0,0
pythia14b,0.011960292,0.0304414,0,0,2.545205479,0,0
pytheus,0.011960292,0,0,0,0,0,0
pysr,0.011960292,0.0304414,0.02985966,0,2.545205479,2.496566139,0
pyramiddrop,0.011960292,0,0,0,0,0,0
bayesianneuralnet,0.011960292,0,0,0,0,0,0
quickumls,0.011960292,0,0,0,0,0,0
querybaseline,0.011960292,0,0,0,0,0,0
query2e,0.011960292,0,0,0,0,0,0
query2doc,0.011960292,0,0,0,0,0,0
quantumannealer,0.011960292,0,0,0,0,0,0
qretrieval,0.011960292,0,0,0,0,0,0
qresafe,0.011960292,0,0,0,0,0,0
qmllm8b,0.011960292,0,0,0,0,0,0
qmllm7b,0.011960292,0,0,0,0,0,0
qmix,0.011960292,0.091324201,0.02985966,0,7.635616438,2.496566139,0
qlora,0.011960292,0,0,0,0,0,0
qlearning,0.011960292,0,0,0,0,0,0
skyworkrewardllama318bv02,0.011960292,0,0,0,0,0,0
skyworkreward,0.011960292,0,0,0,0,0,0
skypilot,0.011960292,0,0,0,0,0,0
skoptgp,0.011960292,0,0,0,0,0,0
sketchofthought,0.011960292,0,0,0,0,0,0
skeletonofthought,0.011960292,0,0,0,0,0,0
siu,0.011960292,0,0,0,0,0,0
siren,0.011960292,0,0,0,0,0,0
singlestepllm,0.011960292,0,0,0,0,0,0
singlestagebaseline,0.011960292,0,0,0,0,0,0
singleencoder,0.011960292,0,0,0,0,0,0
singleagent,0.011960292,0,0,0,0,0,0
sindex,0.011960292,0,0,0,0,0,0
simulatedannealing,0.011960292,0,0,0,0,0,0
simqe,0.011960292,0,0,0,0,0,0
simpnet,0.011960292,0,0,0,0,0,0
qwen1032b,0.011960292,0,0,0,0,0,0
quiltllava,0.011960292,0,0,0,0,0,0
beitb16,0.011960292,0,0,0,0,0,0
beaverreward,0.011960292,0,0,0,0,0,0
beavercost,0.011960292,0,0,0,0,0,0
beamsearch,0.011960292,0,0,0,0,0,0
beam,0.011960292,0,0,0,0,0,0
bc,0.011960292,0,0,0,0,0,0
bbo,0.011960292,0,0,0,0,0,0
bbknn,0.011960292,0,0,0,0,0,0
bayesmixedglmm,0.011960292,0,0,0,0,0,0
bayesiansearch,0.011960292,0,0,0,0,0,0
bayesianoptimization,0.011960292,0,0,0.039541321,0,0,3.306049822
basetoolcall,0.011960292,0,0,0,0,0,0
basereason,0.011960292,0,0,0,0,0,0
baselm,0.011960292,0,0,0,0,0,0
basel,0.011960292,0,0,0,0,0,0
baseic,0.011960292,0,0,0,0,0,0
base,0.011960292,0,0,0,0,0,0
bartscore,0.011960292,0,0,0,0,0,0
banglishformer,0.011960292,0,0,0,0,0,0
qwen1532b,0.011960292,0,0,0,0,0,0
qwen1505b,0.011960292,0,0,0,0,0,0
qwen25base7b,0.011960292,0,0,0,0,0,0
qwen25base,0.011960292,0,0,0,0,0,0
qwen257bmedicine,0.011960292,0,0,0,0,0,0
qwen257binstructuncensored,0.011960292,0,0,0,0,0,0
qwen257binstructr2vul,0.011960292,0,0,0,0,0,0
qwen257binstructabliteratedv2,0.011960292,0,0,0,0,0,0
qwen257binstructabliterated,0.011960292,0,0,0,0,0,0
qwen257babliteratedv2,0.011960292,0,0,0,0,0,0
qwen2514binstructq8,0.011960292,0,0,0,0,0,0
qwen2514bgutenberg1edelta,0.011960292,0,0,0,0,0,0
qwen2514bfinetuned,0.011960292,0,0,0,0,0,0
bayesfusion,0.011960292,0,0,0,0,0,0
qwen25math7bprm800k,0.011960292,0,0,0,0,0,0
qwen25lumen14b,0.011960292,0,0,0,0,0,0
bamba9bv2,0.011960292,0,0,0,0,0,0
balancedforest,0.011960292,0,0,0,0,0,0
baize,0.011960292,0,0,0,0,0,0
baidumaps,0.011960292,0,0,0,0,0,0
baichuanomni15,0.011960292,0,0,0,0,0,0
baichuanm232bgptqint4,0.011960292,0,0,0,0,0,0
qwen25cpt,0.011960292,0,0,0,0,0,0
qwen25bc,0.011960292,0,0,0,0,0,0
simpleensemble,0.011960292,0,0,0,0,0,0
simplecnn,0.011960292,0,0,0,0,0,0
simple,0.011960292,0,0,0,0,0,0
simkt,0.011960292,0,0,0,0,0,0
simgrace,0.011960292,0,0,0,0,0,0
simgcl,0.011960292,0,0.02985966,0,0,2.496566139,0
simcse,0.011960292,0,0,0,0,0,0
sim,0.011960292,0,0,0,0,0,0
silma9binstructv10,0.011960292,0,0,0,0,0,0
sigua,0.011960292,0,0,0,0,0,0
sig,0.011960292,0,0,0,0,0,0
sici1,0.011960292,0,0,0,0,0,0
sici0,0.011960292,0,0,0,0,0,0
aya32b,0.011960292,0,0,0,0,0,0
awsbedrockguardrails,0.011960292,0,0,0,0,0,0
qwen306bsft,0.011960292,0,0,0,0,0,0
qwen306bfinetuned,0.011960292,0,0,0,0,0,0
qwen306bbase,0.011960292,0,0,0,0,0,0
qwen30,0.011960292,0,0,0,0,0,0
qwen2audior1,0.011960292,0,0,0,0,0,0
qwen25turbo,0.011960292,0,0,0,0,0,0
qwen25sft,0.011960292,0,0,0,0,0,0
qwen25mathprm72b,0.011960292,0,0,0,0,0,0
qwen330ba3b2507,0.011960292,0,0,0,0,0,0
qwen3235bthink,0.011960292,0,0,0,0,0,0
qwen3235binstruct,0.011960292,0,0,0,0,0,0
qwen3235binst,0.011960292,0,0,0,0,0,0
qwen3235ba22b2507,0.011960292,0,0,0,0,0,0
backtranslation,0.011960292,0,0,0,0,0,0
b4,0.011960292,0,0,0,0,0,0
azurecontentsafety,0.011960292,0,0,0,0,0,0
ayaexpanse8b,0.011960292,0,0,0,0,0,0
ayaexpanse32b,0.011960292,0,0,0,0,0,0
ayaexpanse,0.011960292,0,0,0,0,0,0
ayaenesft,0.011960292,0,0,0,0,0,0
ayaarzhft,0.011960292,0,0,0,0,0,0
shufflenetv2,0.011960292,0,0,0,0,0,0
showo,0.011960292,0,0.059719319,0,0,4.993132278,0
shortgpt,0.011960292,0,0,0,0,0,0
shizhengpt32bllm,0.011960292,0,0,0,0,0,0
shisagamma7bv1,0.011960292,0,0,0,0,0,0
shikra,0.011960292,0,0.02985966,0,0,2.496566139,0
shgp,0.011960292,0,0,0,0,0,0
sherpa,0.011960292,0,0,0,0,0,0
shearedllama27b,0.011960292,0,0,0,0,0,0
shearedllama13b,0.011960292,0,0,0,0,0,0
shearedllama,0.011960292,0,0.02985966,0,0,2.496566139,0
shapellmomni7b,0.011960292,0,0,0,0,0,0
shapellm13b,0.011960292,0,0,0,0,0,0
qwen34brevd,0.011960292,0,0,0,0,0,0
qwen34br2vul,0.011960292,0,0,0,0,0,0
qwen34boutlines,0.011960292,0,0,0,0,0,0
qwen34bmcts,0.011960292,0,0,0,0,0,0
qwen34bmarco,0.011960292,0,0,0,0,0,0
qwen34bdpo,0.011960292,0,0,0,0,0,0
qwen34bcot,0.011960292,0,0,0,0,0,0
qwen34b2507,0.011960292,0,0,0,0,0,0
qwen332breasoning,0.011960292,0,0,0,0,0,0
qwen332blora,0.011960292,0,0,0,0,0,0
qwen332bfp8,0.011960292,0,0,0,0,0,0
qwen332bdirect,0.011960292,0,0,0,0,0,0
qwen34bvulpo,0.011960292,0,0,0,0,0,0
qwen34bsaferl,0.011960292,0,0,0,0,0,0
awm,0.011960292,0,0,0,0,0,0
avstzeroomni,0.011960292,0,0,0,0,0,0
avstzero,0.011960292,0,0,0,0,0,0
avisc,0.011960292,0,0,0,0,0,0
averagesurprise,0.011960292,0,0,0,0,0,0
avblip,0.011960292,0,0,0,0,0,0
auvic,0.011960292,0,0,0,0,0,0
autovla,0.011960292,0,0,0,0,0,0
autovcoder,0.011960292,0,0,0,0,0,0
autophrase,0.011960292,0,0,0,0,0,0
autodan,0.011960292,0,0,0,0,0,0
auto,0.011960292,0,0,0,0,0,0
auggen,0.011960292,0,0,0,0,0,0
audibert,0.011960292,0,0,0,0,0,0
attrmask,0.011960292,0,0,0,0,0,0
attntrace,0.011960292,0,0,0,0,0,0
attentiontracker,0.011960292,0,0,0,0,0,0
qwen3emb,0.011960292,0,0,0,0,0,0
qwen3coder480ba35b,0.011960292,0,0,0,0,0,0
qwen38bown,0.011960292,0,0,0,0,0,0
qwen38bft,0.011960292,0,0,0,0,0,0
shape,0.011960292,0,0,0,0,0,0
shadowcast,0.011960292,0,0,0,0,0,0
sguardv1,0.011960292,0.0304414,0.02985966,0,2.545205479,2.496566139,0
sguardjailbreakfilter2bv1,0.011960292,0,0,0,0,0,0
sguardcontentfilter2bv1,0.011960292,0,0,0,0,0,0
sglang,0.011960292,0,0,0,0,0,0
sgl,0.011960292,0,0,0,0,0,0
sgd,0.011960292,0,0,0,0,0,0
sgc,0.011960292,0,0,0,0,0,0
sgbs,0.011960292,0,0,0,0,0,0
sgaacr,0.011960292,0,0,0,0,0,0
sga,0.011960292,0,0,0,0,0,0
sftgrpo,0.011960292,0,0,0,0,0,0
sftdporeranker,0.011960292,0,0,0,0,0,0
sft7b,0.011960292,0,0,0,0,0,0
seu,0.011960292,0,0,0,0,0,0
ast,0.011960292,0,0,0,0,0,0
qwen480b,0.011960292,0,0,0,0,0,0
qwen3vlmoe,0.011960292,0,0,0,0,0,0
qwen3vl8bthinking,0.011960292,0,0,0,0,0,0
qwen3vl30ba3bthinking,0.011960292,0,0,0,0,0,0
qwen3vl30b,0.011960292,0,0,0,0,0,0
qwen3thinking,0.011960292,0,0,0,0,0,0
qwen3series,0.011960292,0,0,0,0,0,0
qwen3next80b,0.011960292,0,0,0,0,0,0
qwen3next,0.011960292,0,0,0,0,0,0
qwen3guardstream,0.011960292,0,0,0,0,0,0
qwen3guardgen4b,0.011960292,0,0,0,0,0,0
qwen3guard8b,0.011960292,0,0,0,0,0,0
qwen3guard,0.011960292,0,0,0,0,0,0
autodefense,0.011960292,0,0,0,0,0,0
autodanhga,0.011960292,0,0,0,0,0,0
qwen7battacker,0.011960292,0,0,0,0,0,0
qwen7b25,0.011960292,0,0,0,0,0,0
attengait,0.011960292,0,0,0,0,0,0
attackgnn,0.011960292,0,0,0,0,0,0
ats,0.011960292,0,0,0,0,0,0
atpo,0.011960292,0,0,0,0,0,0
atp,0.011960292,0,0,0,0,0,0
atomdisc,0.011960292,0,0,0,0,0,0
atlas,0.011960292,0,0,0,0,0,0
